	Unnamed: 0	Unnamed: 0.1	filename	onset	offset	event_label	start	name	original_label
1751	7801	4038	d6olxDU2dQw_5.wav	2.625	4.404	BabyCry	5	d6olxDU2dQw	/t/dd00002
365	8829	774	1Yb6ydbo0cg_15.wav	1.793	3.828	Other	15	1Yb6ydbo0cg	/t/dd00005
295	8555	18207	dn5HNVivirA_30.wav	2.862	5.436	Other	30	dn5HNVivirA	/t/dd00135
409	943	5887	Wlz9iQrI8xE_0.wav	7.798	8.694	Other	0	Wlz9iQrI8xE	/t/dd00005
2270	6226	15005	Gthic79T_30.wav	0.416	1.529	BabyCry	30	Gthic79T	/t/dd00002
1645	11380	13019	adGjCQiOdVE_30.wav	6.93	7.585	BabyCry	30	adGjCQiOdVE	/t/dd00002
242	6987	10510	Uw1xEMdofRQ_120.wav	0.181	1.889	Other	120	Uw1xEMdofRQ	/t/dd00135
2010	992	16634	vwAXcR6wRuQ_10.wav	0.781	1.213	BabyCry	10	vwAXcR6wRuQ	/t/dd00002
234	11331	7890	N-MLD5tRPxw_140.wav	0.0	10.0	Other	140	N-MLD5tRPxw	/t/dd00135
1778	707	14572	41JNauxo3N8_7.wav	0.347	2.727	BabyCry	7	41JNauxo3N8	/t/dd00002
24	2853	14991	0dzUerZT8fk_30.wav	7.106	8.297	Other	30	0dzUerZT8fk	/t/dd00013
1799	9146	12546	rr3pp6A7UYM_30.wav	6.253	6.734	BabyCry	30	rr3pp6A7UYM	/t/dd00002
2316	1484	15405	iDGMsl23IK8_16.wav	5.173	5.3	BabyCry	16	iDGMsl23IK8	/t/dd00002
840	4246	15943	rcHDUVRMjwU_90.wav	0.798	1.956	Other	90	rcHDUVRMjwU	/t/dd00001
1821	1176	3482	sL1aHX4Z6tc_40.wav	0.0	0.493	BabyCry	40	sL1aHX4Z6tc	/t/dd00002
1018	9386	14498	95nSMsiH5cI_150.wav	2.467	3.174	Other	150	95nSMsiH5cI	/m/0ytgt
491	7267	5688	64F8nyLjTqI_30.wav	3.126	4.764	Other	30	64F8nyLjTqI	/t/dd00005
1797	3740	8907	s1fxGZUobaw_14.wav	5.001	7.437	BabyCry	14	s1fxGZUobaw	/t/dd00002
1550	6248	18471	mOo-dTMMLo8_1.wav	4.042	7.891	BabyCry	1	mOo-dTMMLo8	/t/dd00002
341	10768	8719	7vWk9VmOLos_10.wav	2.069	10.0	Other	10	7vWk9VmOLos	/t/dd00005
682	3734	10373	AAqb5FXknJY_16.wav	8.588	9.026	Other	16	AAqb5FXknJY	/t/dd00001
1718	1021	8545	D-HH1fEG2Xg_30.wav	2.97	5.074	BabyCry	30	D-HH1fEG2Xg	/t/dd00002
1443	10754	9969	siRIZIHN_0.wav	0.338	1.525	BabyCry	0	siRIZIHN	/t/dd00002
993	2155	16272	WWIBK2Jnqq8_60.wav	9.22	9.583	Other	60	WWIBK2Jnqq8	/m/0ytgt
1197	9203	179	53kaG5WsNcs_24.wav	8.552	9.154	Other	24	53kaG5WsNcs	/m/0ytgt
750	9878	18550	WcPOGKf6RE8_110.wav	0.0	2.276	Other	110	WcPOGKf6RE8	/t/dd00001
1999	5055	4397	PG1jl8Dt1ZQ_30.wav	6.094	6.756	BabyCry	30	PG1jl8Dt1ZQ	/t/dd00002
1810	2879	3461	OVsI6Z0ulVk_0.wav	0.118	0.429	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
1589	1374	10909	hCxT_5.wav	6.534	7.207	BabyCry	5	hCxT	/t/dd00002
1583	8455	7412	ITjdw8DpCYA_20.wav	8.071	9.89	BabyCry	20	ITjdw8DpCYA	/t/dd00002
2378	10473	15399	gQV8z66NxmU_30.wav	3.593	4.658	BabyCry	30	gQV8z66NxmU	/t/dd00002
1773	11291	14354	2gZWXqZK18E_30.wav	6.054	6.787	BabyCry	30	2gZWXqZK18E	/t/dd00002
380	9563	17146	A0XXmVts1y0_30.wav	0.0	5.748	Other	30	A0XXmVts1y0	/t/dd00005
710	439	12171	57kgQxOw8Hs_10.wav	1.331	1.871	Other	10	57kgQxOw8Hs	/t/dd00001
775	3674	257	2p0Qerx4CXs_10.wav	0.0	0.418	Other	10	2p0Qerx4CXs	/t/dd00001
1406	6002	18142	lvCvxrkzIsc_140.wav	9.715	10.0	BabyCry	140	lvCvxrkzIsc	/t/dd00002
1761	10509	595	ytOOcPF3Jd4_8.wav	0.0	4.084	BabyCry	8	ytOOcPF3Jd4	/t/dd00002
1624	3608	13719	5rXvWzf3eXQ_30.wav	4.214	5.614	BabyCry	30	5rXvWzf3eXQ	/t/dd00002
512	5925	10126	M-EpbqvVfAU_30.wav	4.299	9.557	Other	30	M-EpbqvVfAU	/t/dd00005
2143	3111	15835	FPxauG7I5fM_270.wav	1.368	2.358	BabyCry	270	FPxauG7I5fM	/t/dd00002
1619	6107	465	wivUKXrtziM_30.wav	6.299	6.583	BabyCry	30	wivUKXrtziM	/t/dd00002
2082	7039	11132	LJtqs05z4fI_200.wav	5.241	5.66	BabyCry	200	LJtqs05z4fI	/t/dd00002
133	7406	12516	HDyFqwikFS4_30.wav	8.402	9.654	Other	30	HDyFqwikFS4	/t/dd00135
708	945	8688	nLWTkhEy9XE_0.wav	6.218	8.702	Other	0	nLWTkhEy9XE	/t/dd00001
634	10524	6732	i-Ses_20.wav	2.641	3.085	Other	20	i-Ses	/t/dd00001
1266	1445	14780	e9oV9PFkSkE_50.wav	7.661	8.165	BabyCry	50	e9oV9PFkSkE	/t/dd00002
2025	2350	15234	YaE_140.wav	7.43	8.424	BabyCry	140	YaE	/t/dd00002
1630	8987	1359	x9vxPUVx40Y_30.wav	5.083	6.839	BabyCry	30	x9vxPUVx40Y	/t/dd00002
929	485	424	aFpdsmiyv-c_30.wav	0.0	1.203	Other	30	aFpdsmiyv-c	/m/0ytgt
475	1080	10598	39BIbl8HYZg_30.wav	7.289	9.987	Other	30	39BIbl8HYZg	/t/dd00005
892	4547	16891	4AWUlyZP_90.wav	0.787	1.906	Other	90	4AWUlyZP	/t/dd00001
187	7885	8470	b4qUQ5HuNKs_30.wav	6.817	10.0	Other	30	b4qUQ5HuNKs	/t/dd00135
2070	2080	7201	rIZ3K4xqTPA_28.wav	5.627	6.918	BabyCry	28	rIZ3K4xqTPA	/t/dd00002
994	5147	8889	_40.wav	6.479	6.735	Other	40		/m/0ytgt
310	9165	9683	0gsePtEvZNM_30.wav	0.0	3.351	Other	30	0gsePtEvZNM	/t/dd00005
211	8580	8009	p4WDOafMSCc_30.wav	1.444	2.747	Other	30	p4WDOafMSCc	/t/dd00135
1880	5487	13572	OFEqcDU5HdM_28.wav	2.938	4.947	BabyCry	28	OFEqcDU5HdM	/t/dd00002
244	8474	15391	BuzX18GeJJs_250.wav	2.921	4.184	Other	250	BuzX18GeJJs	/t/dd00135
2097	1665	3468	OVsI6Z0ulVk_0.wav	5.215	5.553	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
2003	5910	413	3uVdX0Yg2Mg_50.wav	3.66	4.258	BabyCry	50	3uVdX0Yg2Mg	/t/dd00002
2310	8236	958	OVyWodAjQQI_30.wav	8.654	10.0	BabyCry	30	OVyWodAjQQI	/t/dd00002
1078	4836	2227	Lx52hV0NI_28.wav	8.28	9.007	Other	28	Lx52hV0NI	/m/0ytgt
939	5273	12334	RtXJj3-Ki_30.wav	8.424	9.227	Other	30	RtXJj3-Ki	/m/0ytgt
845	6104	11679	U-1gCMUu0j0_30.wav	4.711	5.158	Other	30	U-1gCMUu0j0	/t/dd00001
422	10516	18695	Wh_10.wav	0.0	0.543	Other	10	Wh	/t/dd00005
15	10462	16860	g3DCGCibPQw_20.wav	0.008	0.307	Other	20	g3DCGCibPQw	/t/dd00013
1940	713	7567	nywbWAUattA_26.wav	1.957	2.367	BabyCry	26	nywbWAUattA	/t/dd00002
241	9491	2465	jdD0ZRp9FZk_20.wav	2.811	4.713	Other	20	jdD0ZRp9FZk	/t/dd00135
1261	9736	13016	5H9bVwKnUoU_140.wav	8.01	10.0	BabyCry	140	5H9bVwKnUoU	/t/dd00002
1767	409	4048	cFLPSUA76UQ_60.wav	9.028	10.0	BabyCry	60	cFLPSUA76UQ	/t/dd00002
111	2133	13218	FBM0V2KhV9w_30.wav	0.0	10.0	Other	30	FBM0V2KhV9w	/t/dd00013
961	4221	505	8DNABRM6e_0.wav	3.727	4.415	Other	0	8DNABRM6e	/m/0ytgt
181	5867	12277	ydaG5anxZ0M_20.wav	3.137	5.611	Other	20	ydaG5anxZ0M	/t/dd00135
520	7509	10184	-l1eztcQKAw_20.wav	6.298	8.856	Other	20	-l1eztcQKAw	/t/dd00005
47	11309	13854	yVVP8XvWJTo_260.wav	0.0	10.0	Other	260	yVVP8XvWJTo	/t/dd00013
836	766	6595	ykF2Y10yDD0_30.wav	4.936	5.071	Other	30	ykF2Y10yDD0	/t/dd00001
396	8192	8823	4NOJDvcLOPE_40.wav	0.0	10.0	Other	40	4NOJDvcLOPE	/t/dd00005
1478	2241	3073	wK8PTwRTCzs_30.wav	2.308	2.868	BabyCry	30	wK8PTwRTCzs	/t/dd00002
117	1049	13714	d4Yz8RU5q9k_10.wav	8.551	10.0	Other	10	d4Yz8RU5q9k	/t/dd00013
1178	3653	1522	0_30.wav	9.874	10.0	Other	30	0	/m/0ytgt
1687	3658	14227	O9Bm3TfDVUU_130.wav	2.735	3.206	BabyCry	130	O9Bm3TfDVUU	/t/dd00002
996	4950	15337	2TPO-C1y4d8_10.wav	4.544	5.62	Other	10	2TPO-C1y4d8	/m/0ytgt
556	2528	12442	08tel8T6gFs_260.wav	8.764	10.0	Other	260	08tel8T6gFs	/t/dd00005
519	7425	12659	1cC9gChc7fE_30.wav	4.827	7.04	Other	30	1cC9gChc7fE	/t/dd00005
238	6963	4685	97-vQ_80.wav	2.601	3.199	Other	80	97-vQ	/t/dd00135
1090	11085	838	f9rbr5VG2sQ_20.wav	2.251	4.347	Other	20	f9rbr5VG2sQ	/m/0ytgt
826	10099	14488	pIPrw_11.wav	3.057	9.805	Other	11	pIPrw	/t/dd00001
306	5529	4098	6cmsKSsvM9M_23.wav	3.335	3.766	Other	23	6cmsKSsvM9M	/t/dd00005
1189	11171	13188	LS5KKiBdk0k_130.wav	1.106	2.491	Other	130	LS5KKiBdk0k	/m/0ytgt
1345	1974	12467	uhqD4PsQuLo_30.wav	1.807	10.0	BabyCry	30	uhqD4PsQuLo	/t/dd00002
1833	6958	724	zJxqIiKd3wM_310.wav	3.669	4.835	BabyCry	310	zJxqIiKd3wM	/t/dd00002
1704	7742	17654	_100.wav	1.089	2.204	BabyCry	100		/t/dd00002
765	10084	5501	2XRKxHfv1kQ_30.wav	8.164	8.962	Other	30	2XRKxHfv1kQ	/t/dd00001
2024	7419	2036	oCMds_6.wav	3.809	4.459	BabyCry	6	oCMds	/t/dd00002
2226	10407	10726	2QNoap2ntbQ_450.wav	6.008	9.528	BabyCry	450	2QNoap2ntbQ	/t/dd00002
1221	9877	7140	LcsfTpDDYkA_0.wav	0.0	0.446	BabyCry	0	LcsfTpDDYkA	/t/dd00002
1163	10068	8071	KNy8mN5A2RQ_300.wav	0.854	0.986	Other	300	KNy8mN5A2RQ	/m/0ytgt
361	1367	4779	2TKYcBiOWXs_80.wav	0.0	1.044	Other	80	2TKYcBiOWXs	/t/dd00005
1294	8762	10342	8e2u568PWNk_130.wav	2.345	3.434	BabyCry	130	8e2u568PWNk	/t/dd00002
3	7883	15340	8ikoxwT9ZA8_30.wav	6.87	7.412	Other	30	8ikoxwT9ZA8	/t/dd00013
60	2989	3528	njZ13a9AILk_30.wav	0.0	10.0	Other	30	njZ13a9AILk	/t/dd00013
1851	1428	6647	XwVgF6HV6d8_20.wav	4.078	4.372	BabyCry	20	XwVgF6HV6d8	/t/dd00002
1361	7952	6077	2YrdbClQARE_80.wav	0.0	0.82	BabyCry	80	2YrdbClQARE	/t/dd00002
982	10598	3457	Twyv_50.wav	3.078	3.439	Other	50	Twyv	/m/0ytgt
2236	8360	537	X7EByMiffGo_40.wav	5.478	5.99	BabyCry	40	X7EByMiffGo	/t/dd00002
2181	7036	1179	f3vRQc2w_80.wav	7.615	7.818	BabyCry	80	f3vRQc2w	/t/dd00002
1486	9651	2367	iMfSp9rsA_10.wav	9.237	9.73	BabyCry	10	iMfSp9rsA	/t/dd00002
2325	10917	16847	PyXQVNaAbHc_30.wav	7.961	10.0	BabyCry	30	PyXQVNaAbHc	/t/dd00002
62	9619	5641	-RRi3QktLdc_500.wav	0.0	10.0	Other	500	-RRi3QktLdc	/t/dd00013
1834	5794	17183	VgAXZHMi_15.wav	2.032	2.494	BabyCry	15	VgAXZHMi	/t/dd00002
1399	3652	2069	4--MwiO7vC0_280.wav	1.583	3.22	BabyCry	280	4--MwiO7vC0	/t/dd00002
604	8744	14945	YLcl1glCJMc_80.wav	0.833	1.124	Other	80	YLcl1glCJMc	/t/dd00001
1282	2385	16105	P8CQi4teroA_30.wav	0.0	5.054	BabyCry	30	P8CQi4teroA	/t/dd00002
1945	9109	18932	StO32FBBIH4_11.wav	2.713	6.161	BabyCry	11	StO32FBBIH4	/t/dd00002
2008	6406	3465	OVsI6Z0ulVk_0.wav	3.002	3.576	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
2299	1696	9251	s39JEyak2GQ_40.wav	6.968	9.722	BabyCry	40	s39JEyak2GQ	/t/dd00002
1539	2128	15012	yOpYiaqPwwQ_4.wav	7.937	9.282	BabyCry	4	yOpYiaqPwwQ	/t/dd00002
717	954	12780	RBngMM1GJXc_16.wav	1.192	2.678	Other	16	RBngMM1GJXc	/t/dd00001
1847	5080	16441	G_330.wav	7.394	10.0	BabyCry	330	G	/t/dd00002
1676	10208	11491	rcO_130.wav	6.992	7.465	BabyCry	130	rcO	/t/dd00002
1695	5460	7702	0UGnOcN0Ln8_30.wav	1.907	2.457	BabyCry	30	0UGnOcN0Ln8	/t/dd00002
1419	5566	9624	aw9seLyya6c_0.wav	2.708	2.936	BabyCry	0	aw9seLyya6c	/t/dd00002
1970	6855	10008	KUkAdM4Lazk_4.wav	9.577	9.677	BabyCry	4	KUkAdM4Lazk	/t/dd00002
1967	3927	16286	dhJqeZMu8Co_7.wav	0.0	0.384	BabyCry	7	dhJqeZMu8Co	/t/dd00002
1383	660	14441	Y9Sywuze-eM_510.wav	3.55	5.067	BabyCry	510	Y9Sywuze-eM	/t/dd00002
2382	5482	9199	WrWES_20.wav	9.27	9.36	BabyCry	20	WrWES	/t/dd00002
1020	9038	1975	uGQkNDCMOIs_19.wav	6.561	8.126	Other	19	uGQkNDCMOIs	/m/0ytgt
2364	10391	8563	6E9jd2Djqq8_6.wav	2.912	5.459	BabyCry	6	6E9jd2Djqq8	/t/dd00002
50	5576	11937	7mzhtdMLOPg_30.wav	0.0	10.0	Other	30	7mzhtdMLOPg	/t/dd00013
320	10778	10111	trjTCxGZY7M_20.wav	0.0	1.407	Other	20	trjTCxGZY7M	/t/dd00005
568	3390	5742	1EnVROZPNzw_16.wav	7.354	7.958	Other	16	1EnVROZPNzw	/t/dd00005
1500	10954	16772	gE-sdOo_0.wav	6.52	8.197	BabyCry	0	gE-sdOo	/t/dd00002
1570	2642	1302	diQMxBYNHH4_30.wav	7.632	8.284	BabyCry	30	diQMxBYNHH4	/t/dd00002
2244	382	16360	o_0.wav	6.268	6.661	BabyCry	0	o	/t/dd00002
809	9969	17885	lehPGCdtNmY_30.wav	6.349	8.621	Other	30	lehPGCdtNmY	/t/dd00001
2377	1410	3920	2o_21.wav	8.992	9.638	BabyCry	21	2o	/t/dd00002
166	3254	13014	roqeJ_180.wav	6.083	7.283	Other	180	roqeJ	/t/dd00135
1147	6728	4429	YAsWbBXn2kc_30.wav	5.937	6.717	Other	30	YAsWbBXn2kc	/m/0ytgt
1651	1033	10336	KIniz_30.wav	6.133	6.628	BabyCry	30	KIniz	/t/dd00002
661	6150	5050	og_0.wav	8.433	8.756	Other	0	og	/t/dd00001
597	9472	14653	FQaujSthrTo_0.wav	5.261	6.732	Other	0	FQaujSthrTo	/t/dd00005
2356	8398	3466	OVsI6Z0ulVk_0.wav	3.908	4.08	BabyCry	0	OVsI6Z0ulVk	/t/dd00002
235	1979	18611	09kqMqn5rWs_260.wav	3.504	4.354	Other	260	09kqMqn5rWs	/t/dd00135
1765	3142	4046	cFLPSUA76UQ_60.wav	0.0	2.625	BabyCry	60	cFLPSUA76UQ	/t/dd00002
1086	4689	2884	8a0ZtQS--0s_9.wav	2.003	2.36	Other	9	8a0ZtQS--0s	/m/0ytgt
2242	10304	7259	lOABcvVI6cs_10.wav	3.454	3.792	BabyCry	10	lOABcvVI6cs	/t/dd00002
582	8105	8570	IrX6ziG4KRI_50.wav	7.276	10.0	Other	50	IrX6ziG4KRI	/t/dd00005
1620	10350	11275	W_15.wav	6.597	7.366	BabyCry	15	W	/t/dd00002
1457	10176	13522	BiwgiNLIMBk_130.wav	6.93	7.148	BabyCry	130	BiwgiNLIMBk	/t/dd00002
1473	4230	13862	zWzJ5UrbvSA_0.wav	0.405	2.127	BabyCry	0	zWzJ5UrbvSA	/t/dd00002
1112	9642	14246	9o2GcFviRBc_590.wav	1.329	2.028	Other	590	9o2GcFviRBc	/m/0ytgt
1969	10678	9621	aw9seLyya6c_0.wav	1.248	1.504	BabyCry	0	aw9seLyya6c	/t/dd00002
998	8599	6112	4G9sD5QQvfc_30.wav	9.667	10.0	Other	30	4G9sD5QQvfc	/m/0ytgt
705	4292	9233	B98wkZ6Mt4U_30.wav	4.633	5.55	Other	30	B98wkZ6Mt4U	/t/dd00001
1338	135	409	AaNZJHUXraw_10.wav	8.962	10.0	BabyCry	10	AaNZJHUXraw	/t/dd00002
787	6566	9740	SOnS4V10cfk_0.wav	3.73	4.831	Other	0	SOnS4V10cfk	/t/dd00001
2126	10263	18487	QhUa5vXLlCI_30.wav	0.0	10.0	BabyCry	30	QhUa5vXLlCI	/t/dd00002
1545	10382	16769	gE-sdOo_0.wav	2.402	3.537	BabyCry	0	gE-sdOo	/t/dd00002
2017	9115	12007	uQVlRLSUDcM_30.wav	2.987	3.637	BabyCry	30	uQVlRLSUDcM	/t/dd00002
1853	10189	2355	gpy0tsYP8SY_30.wav	7.66	8.004	BabyCry	30	gpy0tsYP8SY	/t/dd00002
2380	9445	2873	AP1hLlZTrKA_0.wav	7.364	7.715	BabyCry	0	AP1hLlZTrKA	/t/dd00002
1153	2758	993	L5E3YRxcF9M_1.wav	8.661	9.426	Other	1	L5E3YRxcF9M	/m/0ytgt
938	500	3926	Jzxpy7DsMqY_150.wav	0.454	1.942	Other	150	Jzxpy7DsMqY	/m/0ytgt
2224	5630	1817	DnrzWno9RY0_23.wav	0.0	0.678	BabyCry	23	DnrzWno9RY0	/t/dd00002
1436	3099	11734	zZzIhjlVp0g_10.wav	8.252	9.409	BabyCry	10	zZzIhjlVp0g	/t/dd00002
2077	1028	14532	1TP1z-Y2fmc_0.wav	9.375	10.0	BabyCry	0	1TP1z-Y2fmc	/t/dd00002
2240	11385	10917	cCLtbpDlMIg_20.wav	7.19	9.848	BabyCry	20	cCLtbpDlMIg	/t/dd00002
1342	7316	8452	M2UMpS30jRA_30.wav	7.756	10.0	BabyCry	30	M2UMpS30jRA	/t/dd00002
1121	3143	841	tfJ0hoDx7L0_21.wav	5.499	6.642	Other	21	tfJ0hoDx7L0	/m/0ytgt
942	9597	15240	tiiWNH8g6w4_370.wav	9.117	10.0	Other	370	tiiWNH8g6w4	/m/0ytgt
1446	5067	15004	OCs66H_30.wav	1.68	3.013	BabyCry	30	OCs66H	/t/dd00002
642	6951	8530	uG7cz8t01x8_0.wav	0.065	2.217	Other	0	uG7cz8t01x8	/t/dd00001
696	5657	5001	QlcjMEYl8sE_30.wav	9.433	10.0	Other	30	QlcjMEYl8sE	/t/dd00001
2274	10681	16015	o-dECIWjTMY_30.wav	1.431	2.427	BabyCry	30	o-dECIWjTMY	/t/dd00002
685	11086	8740	NPn6c2LcMkQ_30.wav	9.496	10.0	Other	30	NPn6c2LcMkQ	/t/dd00001
1552	7617	3038	Mz5hfFG1SN8_70.wav	4.657	6.123	BabyCry	70	Mz5hfFG1SN8	/t/dd00002
1127	2680	16976	noN35nW5gl4_0.wav	5.26	6.276	Other	0	noN35nW5gl4	/m/0ytgt
97	8173	8765	2C15EVWGS5U_20.wav	0.504	10.0	Other	20	2C15EVWGS5U	/t/dd00013
1242	6704	18886	qMbGFWz9who_20.wav	1.402	1.685	BabyCry	20	qMbGFWz9who	/t/dd00002
398	10164	4725	-gcJVfDv3l0_30.wav	1.388	5.892	Other	30	-gcJVfDv3l0	/t/dd00005
517	6761	10402	5n9FHqi_30.wav	4.847	10.0	Other	30	5n9FHqi	/t/dd00005
1582	4443	10711	N1cTKfsnr0c_30.wav	6.889	8.351	BabyCry	30	N1cTKfsnr0c	/t/dd00002
342	4543	13871	UAtNirheWyA_130.wav	2.203	5.951	Other	130	UAtNirheWyA	/t/dd00005
2283	6669	1596	6E3ye6qWoAE_40.wav	8.051	10.0	BabyCry	40	6E3ye6qWoAE	/t/dd00002
2351	9974	4418	FSQ2vBJ0hmw_15.wav	6.887	7.226	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
1008	3991	5038	IfY9neXPDns_150.wav	0.0	0.394	Other	150	IfY9neXPDns	/m/0ytgt
2006	9910	7705	0UGnOcN0Ln8_30.wav	5.344	5.845	BabyCry	30	0UGnOcN0Ln8	/t/dd00002
378	2267	11632	c9IN1RqRE3M_110.wav	1.994	4.755	Other	110	c9IN1RqRE3M	/t/dd00005
393	1041	3230	4H6v5zyfs04_30.wav	7.406	9.351	Other	30	4H6v5zyfs04	/t/dd00005
1265	3246	10649	MkjV5nNbT78_30.wav	2.055	2.213	BabyCry	30	MkjV5nNbT78	/t/dd00002
245	9805	7292	m6XM5JFsNjw_10.wav	2.909	6.377	Other	10	m6XM5JFsNjw	/t/dd00135
1626	6053	15489	DafyYQu50qQ_30.wav	6.098	8.714	BabyCry	30	DafyYQu50qQ	/t/dd00002
2128	1698	18790	OzMAwy8qSEo_30.wav	0.387	4.746	BabyCry	30	OzMAwy8qSEo	/t/dd00002
34	6204	16561	LhpzNXhZ44c_30.wav	7.906	8.63	Other	30	LhpzNXhZ44c	/t/dd00013
48	2270	9895	AXPITWhqpj4_60.wav	1.0	10.0	Other	60	AXPITWhqpj4	/t/dd00013
688	9826	11238	nXb4YQJKI-I_40.wav	5.903	6.836	Other	40	nXb4YQJKI-I	/t/dd00001
963	9189	9680	rzIu92iy0GU_120.wav	3.951	4.381	Other	120	rzIu92iy0GU	/m/0ytgt
2066	7350	6993	TNtO8RPd3iE_30.wav	0.282	0.689	BabyCry	30	TNtO8RPd3iE	/t/dd00002
1993	7444	2746	sCnyY4QE9RU_20.wav	9.209	10.0	BabyCry	20	sCnyY4QE9RU	/t/dd00002
1560	10581	13658	TDNk5gr-MG8_27.wav	5.683	6.621	BabyCry	27	TDNk5gr-MG8	/t/dd00002
1908	2836	6649	XwVgF6HV6d8_20.wav	8.715	10.0	BabyCry	20	XwVgF6HV6d8	/t/dd00002
1396	2588	5962	-0rk3mZ7EbU_200.wav	8.515	8.72	BabyCry	200	-0rk3mZ7EbU	/t/dd00002
404	11268	3945	G-dfsi7M4SA_40.wav	8.323	10.0	Other	40	G-dfsi7M4SA	/t/dd00005
0	10575	2868	ZUhEU8To7lE_10.wav	5.099	8.145	Other	10	ZUhEU8To7lE	/t/dd00013
1326	3597	7803	TW0uVzceLig_80.wav	1.841	2.832	BabyCry	80	TW0uVzceLig	/t/dd00002
2391	7169	14569	54TUIAhPjM0_30.wav	2.374	3.003	BabyCry	30	54TUIAhPjM0	/t/dd00002
286	3289	5937	zK9cjTjanO0_30.wav	8.422	10.0	Other	30	zK9cjTjanO0	/t/dd00135
2105	2982	12187	eN07HmMqIwA_18.wav	5.001	6.748	BabyCry	18	eN07HmMqIwA	/t/dd00002
1155	4652	2900	BxcDYScYop4_270.wav	9.118	10.0	Other	270	BxcDYScYop4	/m/0ytgt
712	8539	5697	NSBAv1UxHB4_20.wav	0.0	0.283	Other	20	NSBAv1UxHB4	/t/dd00001
1029	6954	2582	oEVE3E_0.wav	8.333	10.0	Other	0	oEVE3E	/m/0ytgt
2327	5128	2734	x_25.wav	2.489	3.776	BabyCry	25	x	/t/dd00002
471	200	344	iMTfkVW-XoE_30.wav	8.486	9.477	Other	30	iMTfkVW-XoE	/t/dd00005
214	3595	11009	FewhkPh4QsQ_100.wav	6.642	7.364	Other	100	FewhkPh4QsQ	/t/dd00135
739	5287	5503	2XRKxHfv1kQ_30.wav	9.518	10.0	Other	30	2XRKxHfv1kQ	/t/dd00001
800	9128	12992	NIZ-Y4EeAUA_20.wav	0.756	4.22	Other	20	NIZ-Y4EeAUA	/t/dd00001
1525	5965	14676	O2_30.wav	0.0	2.406	BabyCry	30	O2	/t/dd00002
374	6827	1183	r2ksahjsSZE_160.wav	0.0	6.272	Other	160	r2ksahjsSZE	/t/dd00005
269	7778	18610	09kqMqn5rWs_260.wav	2.693	3.244	Other	260	09kqMqn5rWs	/t/dd00135
394	1817	15227	0dJIDHZAQ-8_30.wav	0.0	0.765	Other	30	0dJIDHZAQ-8	/t/dd00005
72	7067	11856	DpKdJdxes-c_250.wav	1.055	10.0	Other	250	DpKdJdxes-c	/t/dd00013
1411	271	18633	GhOXDKsmewM_30.wav	6.911	8.958	BabyCry	30	GhOXDKsmewM	/t/dd00002
595	10834	8874	waDTr_180.wav	7.344	10.0	Other	180	waDTr	/t/dd00005
2203	6328	14131	ztSjcZNUY7A_30.wav	7.777	10.0	BabyCry	30	ztSjcZNUY7A	/t/dd00002
1679	10468	9336	Ei1L5HBldWY_2.wav	1.719	2.034	BabyCry	2	Ei1L5HBldWY	/t/dd00002
740	1164	6164	yEr6UM6PDqw_120.wav	7.9	8.425	Other	120	yEr6UM6PDqw	/t/dd00001
1203	5818	8771	33D-gg4ZYyc_30.wav	0.542	0.899	BabyCry	30	33D-gg4ZYyc	/t/dd00002
813	3842	16089	2KetZkYyo1c_20.wav	2.634	5.598	Other	20	2KetZkYyo1c	/t/dd00001
671	9177	14022	zl90uE4R5q0_70.wav	8.728	9.601	Other	70	zl90uE4R5q0	/t/dd00001
1992	7972	9195	WrWES_20.wav	1.422	1.686	BabyCry	20	WrWES	/t/dd00002
627	5383	15086	GkmVuqkJTvA_30.wav	6.736	7.683	Other	30	GkmVuqkJTvA	/t/dd00001
410	4486	17892	-7TanrCbmME_30.wav	3.031	5.748	Other	30	-7TanrCbmME	/t/dd00005
363	5300	17876	dqJSTTS7HTY_30.wav	5.027	5.725	Other	30	dqJSTTS7HTY	/t/dd00005
426	9392	13028	XBuolRcbMok_0.wav	3.661	7.536	Other	0	XBuolRcbMok	/t/dd00005
400	2495	7808	zI9JTKbUqbs_0.wav	6.877	7.803	Other	0	zI9JTKbUqbs	/t/dd00005
199	10667	10303	h4s4JZ4Az2Y_390.wav	0.0	10.0	Other	390	h4s4JZ4Az2Y	/t/dd00135
1997	2730	536	X7EByMiffGo_40.wav	3.672	5.159	BabyCry	40	X7EByMiffGo	/t/dd00002
877	721	11239	nXb4YQJKI-I_40.wav	6.94	8.454	Other	40	nXb4YQJKI-I	/t/dd00001
2304	6737	3914	2o_21.wav	0.0	1.181	BabyCry	21	2o	/t/dd00002
438	2592	15840	bozh6WcA-SM_30.wav	0.0	1.728	Other	30	bozh6WcA-SM	/t/dd00005
1957	8538	17116	M6XLGqoquxI_0.wav	7.694	8.385	BabyCry	0	M6XLGqoquxI	/t/dd00002
1220	4616	14475	voTs1odFCAI_10.wav	6.06	7.063	BabyCry	10	voTs1odFCAI	/t/dd00002
99	7756	17357	H8PFjvMjGB8_320.wav	0.937	1.331	Other	320	H8PFjvMjGB8	/t/dd00013
